NODE_NUMBER,LAT,LONG,BLOCK_NUMBER
1,49.2766893576701,-123.067582359178,68
1,49.2767081654469,-123.06925536937,67
2,49.2765921765383,-123.069323714392,67
2,49.228329483017,-123.036392204025,61
1,49.2280328304247,-123.036528152437,61
1,49.2278617568556,-123.03572830964,61
14,49.2115967433092,-123.026138225011,77
11,49.2112332085454,-123.026957060882,77
13,49.2109076560129,-123.027166678323,77
9,49.2114981329374,-123.026628559657,77
6,49.2136189989255,-123.02525353401,77
3,49.2129546493025,-123.025184995853,77
12,49.2119860896744,-123.025314996619,77
16,49.2105499638317,-123.027181997122,77
10,49.2126354339552,-123.024976597206,77
4,49.2138746137226,-123.0253545034,77
7,49.2118693012544,-123.025814636413,77
5,49.2123341962438,-123.025200456891,77
1,49.2142307935231,-123.025587301143,77
2,49.214555345859,-123.025534892611,77
8,49.2133074011026,-123.02513551123,77
8,49.2132518801114,-123.102899945986,50
7,49.2133266601099,-123.102320282211,50
5,49.2133492975522,-123.103475573628,50
4,49.2132875847726,-123.105194153399,50
6,49.2132676262433,-123.104049825314,50
3,49.213364031361,-123.1046145511,50
2,49.2132917893958,-123.106319829834,50
1,49.2133882889591,-123.105773157002,50
3,49.2129012823977,-123.104351046333,50
5,49.2128875864005,-123.103114759562,50
4,49.2128922398256,-123.103774494989,50
2,49.2129103817805,-123.104901496214,50
1,49.2129133744008,-123.105447937715,50
4,49.2330332332546,-123.048689362265,56
1,49.2335062573285,-123.048796503007,56
2,49.233966980687,-123.048679002411,56
3,49.2329150479523,-123.048851963975,56
6,49.232920304463,-123.048695047913,56
3,49.2704479952885,-123.034507336411,82
1,49.2704472733264,-123.035844665999,82
4,49.2703640271404,-123.033892836978,82
2,49.2703561534293,-123.035196342838,82
1,49.2699710950299,-123.0361038253,82
3,49.269971510458,-123.034568959047,82
2,49.2699727951454,-123.035406101171,82
7,49.256021419269,-123.115268106426,32
2,49.2567983283761,-123.11490573321,32
5,49.2562521527397,-123.115261964829,32
8,49.2559574013623,-123.1149510416,32
1,49.2568055972082,-123.115257234242,32
6,49.2562513949801,-123.114930038533,32
3,49.2565201057196,-123.115258520943,32
4,49.256564354706,-123.114913847953,32
1,49.2567070287755,-123.114414411916,32
3,49.255942900626,-123.1144440748,32
2,49.2563438835882,-123.114395501009,32
2,49.2553653718629,-123.081009045636,61
3,49.2554298746112,-123.080471234399,61
4,49.2553472981865,-123.079966440693,61
1,49.2554593612197,-123.081497465427,61
1,49.2541535117882,-123.091998199247,34
3,49.2539446300347,-123.090717474699,34
2,49.2542608933188,-123.090705590248,34
1,49.2544833695826,-123.090697326638,34
4,49.2896458337037,-123.047650593161,77
3,49.2897623771358,-123.046897885837,77
1,49.2897873350435,-123.048390347744,77
2,49.2896585764911,-123.049098291239,77
4,49.2892022488181,-123.047183858136,77
2,49.2891984668669,-123.048282315369,77
1,49.2891993293171,-123.048841420386,77
3,49.2891997965307,-123.047723212488,77
2,49.2051918582949,-123.137711355194,88
1,49.2056432587789,-123.137848425317,88
2,49.2050839651448,-123.137018457984,88
1,49.2053737308659,-123.137048651293,88
4,49.2898910915827,-123.14504436924,20
3,49.2901490202083,-123.145229609036,20
2,49.2894508333317,-123.144353782057,20
1,49.2897433015131,-123.144591759801,20
6,49.2902872496893,-123.145650676251,20
4,49.2375970811986,-123.072521699414,65
1,49.2376966807344,-123.073242249743,65
2,49.2376114488771,-123.073937181466,65
3,49.2376727728989,-123.071778011253,65
4,49.2371995862638,-123.071619758837,65
1,49.2372269884472,-123.073080540356,65
2,49.2372156821009,-123.072508447746,65
3,49.2372077413911,-123.07217471606,65
2,49.2272170929933,-123.131852344339,64
1,49.2271096476947,-123.129118096931,64
2,49.2268339057129,-123.129127171061,64
1,49.2511873157756,-123.02632428943,37
2,49.2507973433299,-123.026177011494,37
1,49.2374739456881,-123.130311812726,53
2,49.2370446715158,-123.130194740995,53
2,49.2045715438709,-123.025953377731,86
8,49.2043093649516,-123.02413731855,86
6,49.2043958246393,-123.024747098643,86
4,49.2044875946578,-123.025369033058,86
16,49.20465476337,-123.026568749886,85
10,49.2049057391404,-123.028355284773,85
12,49.2048174924749,-123.027737089386,85
14,49.2047315432443,-123.027127628651,85
3,49.2627198432004,-123.193454989245,39
4,49.2626496797795,-123.19275038504,39
2,49.2626299130985,-123.191373027138,39
1,49.2627001107188,-123.19209457605,39
1,49.2139470106839,-123.1435783299,79
8,49.2133106525765,-123.143451702517,79
4,49.2137120529219,-123.143434245083,79
5,49.2135145739774,-123.143597893265,79
2,49.2135773430109,-123.140991113978,79
3,49.2133071721323,-123.140996400843,79
7,49.2133202309,-123.143605060708,79
3,49.2137205249189,-123.143587546385,79
2,49.2139425055584,-123.143432302996,79
6,49.2135074824787,-123.143441205103,79
2,49.2605199419547,-123.126900489936,10
1,49.2606492243941,-123.126905714216,10
4,49.2605073330123,-123.12739696477,10
6,49.2605167947238,-123.127894760811,10
5,49.2606795957611,-123.127889615268,10
8,49.2605362386711,-123.128400925409,10
10,49.2605570686186,-123.128904441467,10
3,49.2606792540223,-123.127376544205,10
7,49.2606710754523,-123.128369843136,10
3,49.2601301536745,-123.128567324619,10
1,49.2601109261068,-123.12731254792,10
2,49.2601199334869,-123.127920466692,10
1,49.2676206699053,-123.041308444341,80
4,49.2675439352175,-123.039392805289,80
2,49.2675498577283,-123.040654639062,80
5,49.2671127562993,-123.039717132915,80
3,49.2671164422908,-123.040474724268,80
6,49.2671113549252,-123.039264228272,80
4,49.2671151675361,-123.040158024755,80
2,49.2671149270105,-123.040844204574,80
1,49.2671189033818,-123.041323475495,80
3,49.2676146535105,-123.04000067037,80
3,49.2934305263251,-123.139178477227,08
5,49.2933523354307,-123.139711841821,08
1,49.2935205251319,-123.138607846093,08
9,49.2931406882938,-123.140970975753,08
7,49.2932573788597,-123.140286567047,08
11,49.2930730536665,-123.141405358092,08
3,49.2481309023254,-123.099143038402,41
1,49.2485368257584,-123.099137558078,41
2,49.2476710817815,-123.099061902437,41
4,49.2562504697575,-123.150248263363,19
2,49.2562277588645,-123.148912690881,19
1,49.2563254127907,-123.149593669537,19
2,49.2668907097981,-123.086419804194,19
4,49.2664910703031,-123.086408755924,19
1,49.2670771935201,-123.086618368713,19
3,49.2666777205871,-123.086601161114,19
5,49.266391107317,-123.086684052803,19
6,49.2663572057078,-123.086466225286,19
2,49.2522285587978,-123.081749469416,36
0.6,49.2527194241101,-123.08174237856,36
2,49.2638784085926,-123.126468089573,24
4,49.2635607285139,-123.126481201006,24
3,49.2085037741701,-123.070533100133,67
7,49.2080185471511,-123.068808159119,67
1,49.2086556886549,-123.071058163006,67
5,49.2083225624756,-123.069869635343,67
4,49.2077893710113,-123.068343672569,67
2,49.2081396927544,-123.069564025678,67
11,49.2062277181907,-123.047930088763,76
10,49.2061217369911,-123.048422873341,76
1,49.2058329693313,-123.052797319142,76
6,49.2059221288804,-123.050590455496,76
8,49.206036878576,-123.04945563838,76
3,49.2058615177686,-123.052368385496,76
4,49.2058284281714,-123.05180075542,76
2,49.2056424883615,-123.052770208386,76
5,49.2059512538211,-123.051227274048,76
7,49.2060530208533,-123.050050297638,76
9,49.2061436081986,-123.048905279488,76
1,49.2250695897851,-123.153321721424,66
2,49.2254471464821,-123.153390763213,66
4,49.2246887951712,-123.152940129958,66
1,49.2465986942496,-123.122490120717,43
2,49.2187456019335,-123.032276816102,72
4,49.2181044672993,-123.032070240142,72
1,49.218461669391,-123.032425651911,72
4,49.2494786175858,-123.151230220401,40
2,49.2501373716502,-123.151746718798,40
8,49.2485816039205,-123.150617555596,40
6,49.2489124460032,-123.150881459874,40
1,49.2875794900598,-123.060511633323,72
2,49.2874611786877,-123.059764451923,72
1,49.2870729280895,-123.059818890957,71
1,49.2502332122188,-123.191247015885,39
7,49.2502355280837,-123.192905594763,39
9,49.2502415985742,-123.193444344887,39
3,49.2502303361076,-123.191815315309,39
2,49.2499479432955,-123.1912543371,39
6,49.2499520814029,-123.192337845685,39
5,49.2502324318993,-123.192350999312,39
4,49.2499509763153,-123.191839310039,39
4,49.2638197540651,-123.110791566585,02
1,49.2639192892455,-123.110176741196,02
2,49.2638022241758,-123.109610832155,02
2,49.2634276749911,-123.110796805136,02
1,49.2634109699867,-123.110016433652,02
4,49.2535537551532,-123.159639300843,23
1,49.2536365991016,-123.159040752802,23
2,49.2535305599107,-123.158395054657,23
3,49.2536555505489,-123.160265612194,23
1,49.2531252111997,-123.158569844063,23
3,49.2531407550611,-123.159504220881,23
2,49.253131750633,-123.159041095987,23
4,49.2531497282208,-123.159982090712,23
1,49.2606863407876,-123.098374550805,27
3,49.2603007573715,-123.098389479707,27
6,49.2511080311515,-123.097071118154,PE
1,49.2513545494816,-123.097098245724,PE
4,49.2511091775842,-123.097664037339,PE
2,49.2511185400163,-123.098249428965,PE
3,49.2194059512292,-123.139488111196,14
1,49.2194014639852,-123.138440127125,14
2,49.219258803159,-123.137940297838,14
4,49.2192741519629,-123.138913729037,14
6,49.2192851515948,-123.139906346367,14
3,49.2188394291971,-123.139099776759,14
1,49.2188265722611,-123.138150076496,14
2,49.2188351357895,-123.138653069824,14
5,49.219418301703,-123.139964082305,14
8,49.2890090442895,-123.13818069484,17
2,49.2884291289399,-123.137287535388,17
10,49.2892376861377,-123.138531563366,17
4,49.2886197257911,-123.137576435163,17
5,49.2893031983819,-123.138403580463,17
3,49.2891104559544,-123.138105330093,17
1,49.2885782853037,-123.137288815894,17
6,49.2887442080818,-123.137774282171,17
1,49.2881770359652,-123.137902267945,17
2,49.2883098710258,-123.138110313433,17
2,49.2302550203051,-123.152115662824,61
10,49.2376107810762,-123.029529263,85
1,49.2385520245672,-123.028892204177,51
2,49.2389454827987,-123.028321821518,51
4,49.2380136674392,-123.029217276938,51
6,49.2378553223771,-123.029366207625,51
5,49.2142456860446,-123.117214595936,77
1,49.2148971047757,-123.11718966263,77
3,49.2145722813418,-123.117202241305,77
4,49.2145660926602,-123.116695744257,77
2,49.2149216257389,-123.116683358128,77
6,49.2142479676772,-123.116711362663,77
2,49.2600492541731,-123.081364233274,27
1,49.259787362643,-123.081498901933,27
1,49.2466415686055,-123.173028314601,44
3,49.2557639444415,-123.103481162213,50
2,49.2556802124775,-123.104116917683,50
1,49.2557854096355,-123.104825342355,50
1,49.2494749871924,-123.134527164194,13
10,49.2492335903413,-123.136506423665,13
3,49.2494991323977,-123.13500355141,13
6,49.2492140990605,-123.135550269541,13
9,49.2495206340537,-123.136539464511,13
7,49.2495169398215,-123.136041449692,13
8,49.249227588483,-123.136096427884,13
2,49.2492050758659,-123.134558460229,13
5,49.2495052819612,-123.135513362217,13
4,49.2492074974632,-123.134980963583,13
7,49.2477605226591,-123.065183848593,41
3,49.2481791858356,-123.065186982931,41
6,49.2479510640883,-123.064952287282,41
2,49.2484050140722,-123.064942027858,41
1,49.2482036401886,-123.064407662854,41
2,49.2479972155065,-123.064411557646,41
8,49.2477280540275,-123.064952887857,41
4,49.24817880173,-123.064942624283,41
5,49.2479505218192,-123.065180430065,41
1,49.248396000234,-123.065182720305,41
3,49.2625744798631,-123.183717420225,35
1,49.2625551175849,-123.182488604662,35
2,49.2624693863826,-123.183095608475,35
1,49.2860927897493,-123.14057658294,12
4,49.2856790691965,-123.140972487427,12
2,49.2861239940262,-123.14031012455,12
1,49.2546809694784,-123.173912301824,30
3,49.2546847078137,-123.17489795694,30
4,49.2545928379734,-123.174428970933,30
2,49.2545877348767,-123.173307100979,30
2,49.2541688988054,-123.173547095473,30
5,49.2541769865351,-123.174763772614,30
1,49.2541692939552,-123.173181848053,30
3,49.2541747520006,-123.173907816234,30
4,49.2541687257734,-123.174259659151,30
1,49.2226264362482,-123.138158334015,14
3,49.2226499370854,-123.139679907593,14
2,49.222551174518,-123.138899499124,14
1,49.2544763599119,-123.078462378022,62
2,49.2544056317256,-123.079225101705,62
2,49.2415406523305,-123.070038566945,67
4,49.2415228390699,-123.068740103335,67
3,49.240843718546,-123.069293721035,67
2,49.2408497571131,-123.069663056289,67
5,49.2408344783726,-123.068528086447,67
1,49.2408540228615,-123.070016851103,67
4,49.2408389097307,-123.068911679656,67
2,49.2467329494666,-123.112207139623,43
4,49.2463160213366,-123.112224716134,43
2,49.289645945843,-123.143907980033,11
4,49.2505311934445,-123.035449028575,82
6,49.2505324375566,-123.03448886414,82
1,49.2506887589095,-123.035898569328,82
3,49.2506719366824,-123.034963741295,82
5,49.2506884681954,-123.034035642446,82
2,49.2505322185556,-123.036404715069,82
3,49.2500987958421,-123.035439732455,82
1,49.2501031438381,-123.03629829258,82
4,49.2501042653699,-123.034906480693,82
2,49.2501046469819,-123.035978955863,82
8,49.2505079124718,-123.033986696614,82
2,49.2666095175433,-123.169485257382,28
4,49.2666331369642,-123.170952007191,28
1,49.266685992157,-123.168811152212,28
3,49.2667094369688,-123.16996243064,28
0.6,49.2666023282031,-123.168533565894,28
2,49.2217137793008,-123.068372416629,69
3,49.2205155426603,-123.068515052749,69
4,49.2209651776393,-123.068398135376,69
1,49.2213401201841,-123.068486433483,69
3,49.2212697845287,-123.06778770375,69
1,49.2216707455945,-123.067777691506,69
5,49.2208986246077,-123.067797990059,69
1,49.242953827331,-123.076430247096,47
5,49.2417829103699,-123.076467732345,47
3,49.2423486523762,-123.076447393288,47
4,49.242094521867,-123.076265980571,47
2,49.2425767754189,-123.076237445884,47
3,49.2422573748589,-123.075562975092,47
2,49.2424465509164,-123.075553495484,47
1,49.2428293014558,-123.075576144007,47
4,49.2418940696946,-123.075571337125,47
2,49.2203429026204,-123.135241600108,13
3,49.2206536303186,-123.136918154258,13
6,49.2206966100146,-123.137516154434,13
1,49.2204748994249,-123.135877686258,13
4,49.2203605725789,-123.136546357757,13
5,49.2198769405808,-123.136295863007,13
6,49.2198820371255,-123.136732913661,13
3,49.219863927429,-123.135229444486,13
2,49.2198605603889,-123.134839405162,13
4,49.2198712493519,-123.135804704798,13
2,49.2399850013916,-123.193626591765,51
4,49.2847018624079,-123.1422919209,16
2,49.2841349568303,-123.141422135122,16
1,49.2839365609248,-123.14086843547,16
3,49.2845074211405,-123.141744272928,16
3,49.2142359496393,-123.104489311345,50
4,49.2141819074441,-123.105072761245,50
1,49.2142513721388,-123.105661018044,50
5,49.214218861671,-123.103205186841,50
7,49.214205032081,-123.102289250802,50
6,49.214167411281,-123.10385460665,50
8,49.2141309944055,-123.102884016691,50
2,49.21417773933,-123.106285713718,50
3,49.2137555977549,-123.104860719246,50
1,49.2137693046662,-123.105593506052,50
2,49.2137620613633,-123.105211348816,50
8,49.2137296307692,-123.103048928061,50
4,49.2137505058895,-123.104543746835,50
7,49.213732439392,-123.103348635821,50
5,49.2137452492321,-123.104139240344,50
6,49.2137396858026,-123.103704141095,50
1,49.2425402340804,-123.155631434369,48
4,49.230132818967,-123.055083522408,58
5,49.2294814633438,-123.055102494469,58
1,49.2304560812437,-123.055291176769,58
2,49.2307802287806,-123.055114460314,58
3,49.2297679986123,-123.055233641197,58
1,49.2601385045019,-123.05622633881,74
3,49.2601494870833,-123.054918408483,74
2,49.2600272345786,-123.055611308871,74
2,49.2560690665486,-123.120892581187,07
1,49.2561672304804,-123.120272880445,07
3,49.2561782017882,-123.12159047504,07
1,49.2262573294579,-123.04567541011,63
2,49.2593389547804,-123.092956299313,28
0.6,49.2596541937158,-123.092954142667,28
6,49.2424244159715,-123.163984186969,47
2,49.2440295533064,-123.16410487013,47
1,49.2436139275369,-123.164118028778,47
4,49.243258678882,-123.163953041645,47
3,49.2428203873747,-123.16413560887,47
2,49.2552808272674,-123.07699464161,63
3,49.2553618837014,-123.076247844529,63
1,49.2553862148504,-123.077707318242,63
1,49.2548812738514,-123.077645510242,63
4,49.2548706277193,-123.076669412966,63
2,49.2548767002901,-123.077316130114,63
6,49.2548521881551,-123.076356048752,63
1,49.2548002710172,-123.09796871376,53
3,49.2547768069258,-123.096735788601,53
2,49.2546994892083,-123.097350749791,53
4,49.2154339761038,-123.078163588925,63
2,49.2154851816919,-123.079553741323,63
1,49.2155708293423,-123.078853211911,63
3,49.2155247304192,-123.077400766984,63
3,49.2150870855796,-123.078609153694,63
1,49.2150987374254,-123.079707445724,63
4,49.2150572618657,-123.078058473389,63
2,49.2150917234085,-123.079141559458,63
5,49.215054107525,-123.077412417663,63
5,49.266003820327,-123.123307789141,08
2,49.2658558546575,-123.121989209941,08
4,49.2658813524026,-123.122426399389,08
7,49.2660156853125,-123.12407213942,08
1,49.2659942578334,-123.121960823496,08
3,49.2659915450752,-123.122416555488,08
6,49.265883054168,-123.122958496172,08
8,49.2658908859247,-123.123795340648,08
4,49.2549250176538,-123.137775984585,14
3,49.2550827685091,-123.13737421526,14
1,49.2554129287433,-123.136638706517,14
2,49.2552408973638,-123.136993854927,14
5,49.254773155581,-123.138239318974,14
1,49.2753188255865,-123.132965533678,15
2,49.2752417919649,-123.132847205032,15
4,49.2751583614994,-123.132972402454,15
5,49.2749928837282,-123.133458106882,15
3,49.2751522432574,-123.13321580511,15
6,49.274915331616,-123.133337412235,15
7,49.2749213989097,-123.133652706137,15
8,49.2747696947058,-123.133450644625,15
9,49.2748003705515,-123.133798723763,15
10,49.2746964664037,-123.133674988337,15
2,49.2327235926894,-123.090436690175,57
14,49.2311000986787,-123.09050995923,57
11,49.2314613390766,-123.090705034278,57
6,49.2322486060284,-123.090484255956,57
9,49.231718185532,-123.090698760257,57
10,49.2317128337498,-123.090503276711,57
7,49.2319900377322,-123.090690357114,57
8,49.2319889529416,-123.090490718329,57
4,49.2324578402277,-123.090478401973,57
5,49.2322515627347,-123.090682759133,57
3,49.2324601513238,-123.090674308706,57
1,49.2327032979332,-123.090690989736,57
13,49.2310885708669,-123.090711150935,57
12,49.231463697551,-123.09050787634,57
4,49.2311289362788,-123.089912499209,57
1,49.2323050247577,-123.089884455796,57
3,49.2315887268416,-123.089938099179,57
2,49.2319686372222,-123.0899204103,57
0.5,49.2327520580779,-123.090740789793,57
2,49.287465334554,-123.057022966444,73
1,49.2870630671237,-123.057447825241,73
3,49.2870633346083,-123.056907240799,73
2,49.2870641384412,-123.05717397256,73
6,49.2291135617258,-123.139654423431,62
7,49.2288573094129,-123.139903293261,62
2,49.2295947498786,-123.139635698882,62
5,49.2291158300315,-123.139891084803,62
8,49.2288728524366,-123.139636301541,62
4,49.2293594203732,-123.139646847869,62
3,49.2293663101461,-123.139885254088,62
1,49.2296162330442,-123.139879009688,62
1,49.2695673293594,-123.185852999671,37
2,49.2694754820685,-123.186448733696,37
3,49.2695909864407,-123.187068329422,37
2,49.2690932489902,-123.186632577694,37
1,49.2690859031133,-123.186218034801,37
3,49.2690900744045,-123.18714932482,37
1,49.2352435247276,-123.105634245747,55
2,49.2348828382313,-123.105510588539,55
4,49.257524040252,-123.026254230842,85
3,49.255635745939,-123.025125197741,32
2,49.257323900708,-123.025144566286,86
1,49.2576329934531,-123.026905127713,85
1,49.2576332550738,-123.025635841843,86
2,49.2573102144486,-123.027456412408,85
2,49.2560047374385,-123.024545190106,32
3,49.2570458084556,-123.02458362272,86
1,49.2565108323032,-123.024685629813,32
7,49.2564229978621,-123.025250627724,85
2,49.2553504438677,-123.024585295598,32
1,49.2555143289192,-123.024324642981,32
3,49.2571616913702,-123.026230854497,85
5,49.2569279846305,-123.025353708688,85
4,49.2571587368921,-123.025728813685,85
2,49.2571638665004,-123.026592484461,85
6,49.2567342958759,-123.025247818098,85
1,49.2569712170611,-123.026975928095,85
2,49.2419901498379,-123.153383660299,49
1,49.2419853777502,-123.153576714402,49
5,49.2406530679876,-123.155163390498,50
1,49.2410734134242,-123.154594798562,50
10,49.2403084500006,-123.155237911947,50
10,49.2411728654972,-123.154170235281,49
6,49.2416082482244,-123.15360677259,49
4,49.2407811429978,-123.154753772479,50
7,49.2414718150858,-123.154027365201,49
5,49.2416833741194,-123.153764078328,49
4,49.2417955975289,-123.153447038281,49
7,49.2405019260712,-123.155306811028,50
2,49.2410191666484,-123.154410549001,50
3,49.2408679468277,-123.15487480349,50
6,49.2405902908078,-123.155008803516,50
8,49.2404571528816,-123.155149011045,50
9,49.2403262663058,-123.155414297123,50
3,49.2418291606176,-123.153641927867,49
9,49.2412800468604,-123.154316182529,49
8,49.2413904864081,-123.153894385014,49
2,49.2519195748329,-123.093755664844,55
1,49.2519996768494,-123.093133413648,55
4,49.2518972472784,-123.092496377176,55
4,49.2158854985242,-123.071897393626,75
3,49.2155812646494,-123.072149896628,75
2,49.216205007048,-123.071903486948,75
1,49.2162120414756,-123.072105322353,75
1,49.2772609809857,-123.023754203984,08
7,49.2763620099697,-123.023761045051,08
5,49.2767097912385,-123.023758682434,08
3,49.2770229588652,-123.023757086816,08
9,49.2760395326511,-123.023760890146,08
13,49.2754134852127,-123.023763627712,08
15,49.2750642376134,-123.023766168253,08
11,49.2757304937659,-123.023762460197,08
2,49.2773532965364,-123.023544254677,08
2,49.2713683046785,-123.164340480907,16
4,49.2244367888909,-123.122210263671,66
3,49.2240331434152,-123.122380952524,66
1,49.2248999505503,-123.122350640012,66
6,49.2236130796878,-123.122239036655,66
2,49.2253322955277,-123.122175500212,66
4,49.2239651476845,-123.121657571924,66
3,49.2242872200685,-123.121643530183,66
5,49.2236787250334,-123.121661648058,66
2,49.2246067494256,-123.121635511161,66
1,49.2248485402738,-123.121620269498,66
5,49.2799601787758,-123.114001823271,02
1,49.2794807154867,-123.113263096246,02
4,49.2794336438541,-123.113592827439,02
3,49.2797211617953,-123.113633525164,02
6,49.2796224862201,-123.113887766287,02
8,49.2798243468671,-123.114197861485,02
2,49.2793424845293,-123.113457685442,02
2,49.241024538203,-123.193620599377,50
3,49.2450040707591,-123.043324552867,79
2,49.2453702091474,-123.043739862764,79
4,49.2453664508945,-123.042063743612,79
1,49.245473403866,-123.042896439573,79
1,49.2450085458908,-123.044097222572,79
2,49.2544095352087,-123.049477987985,33
1,49.2542327672136,-123.048978247795,33
2,49.2803533179179,-123.105669114918,05
4,49.2798526628569,-123.105886739012,05
5,49.2796525015509,-123.106161828306,05
1,49.2805947249699,-123.105744042141,05
3,49.2799465095893,-123.106024060324,05
12,49.2203397720414,-123.023564880233,67
6,49.221214157941,-123.023561958888,67
3,49.2215046537,-123.023900023414,67
7,49.2209395889377,-123.023899448803,67
9,49.2206457131222,-123.023900982483,67
2,49.2218075559138,-123.023483331052,67
11,49.2203182852617,-123.023900906981,67
4,49.2215168637395,-123.023532673103,67
5,49.2212229386933,-123.023905545501,67
10,49.2206292472312,-123.023572900433,67
8,49.2209209280856,-123.023571913076,67
1,49.2218176286704,-123.023887649824,67
2,49.2432670929155,-123.042250637741,80
4,49.2427325846215,-123.040958320057,80
1,49.2425640951432,-123.04021492657,81
3,49.2430727034359,-123.041562990134,80
1,49.2435874730001,-123.04274844372,80
2,49.2365920704462,-123.124778843467,08
1,49.2366609761673,-123.124167439363,08
3,49.2367063465823,-123.125351709786,08
7,49.2367863353916,-123.127632764818,08
4,49.2366274335907,-123.12587901609,08
5,49.2367424478262,-123.126413574284,08
6,49.2366716816147,-123.127020960258,08
1,49.2343223064317,-123.124371361177,08
1,49.2778471444582,-123.028483431663,07
2,49.2201239853079,-123.054706425345,76
3,49.2202855074183,-123.053178233741,76
4,49.2201390995224,-123.053763042553,76
1,49.2202907283292,-123.054196154805,76
0.6,49.220120516767,-123.054793650711,76
2,49.2579956870858,-123.057696377419,73
1,49.2583290224348,-123.058145466201,73
3,49.2579482865438,-123.057072085443,73
1,49.2576075795699,-123.057804425641,73
5,49.2579258007657,-123.056830278183,73
4,49.257715859505,-123.056779407989,73
1,49.285308991001,-123.057808900833,100
2,49.2646151730299,-123.10463561761,50
4,49.2645956436461,-123.103518061269,50
1,49.2647208156053,-123.104114619459,50
3,49.2647000456216,-123.103071280954,50
1,49.264219135454,-123.104661774977,50
3,49.2641988952199,-123.103725272404,50
2,49.2642077418507,-123.104150417256,50
1,49.2681968929966,-123.187766436534,20
2,49.268544847749,-123.18757672882,20
2,49.2704318947478,-123.162073978008,17
4,49.2668863383807,-123.187471776062,37
1,49.2669701805861,-123.186795495857,37
2,49.2668747363201,-123.186135391021,37
0.6,49.266862026322,-123.185939716782,37
4,49.2688747362463,-123.147742345794,18
3,49.2689610781192,-123.147173816979,18
2,49.2688644176443,-123.146599149279,18
1,49.2689428755742,-123.146022333913,18
4,49.2684839827265,-123.147109441265,18
2,49.2684582891798,-123.146261746967,18
3,49.2684741979292,-123.146725871923,18
5,49.2684870801329,-123.147502159395,18
1,49.2684365588432,-123.145925745057,18
4,49.2178473457136,-123.068818918487,67
1,49.2177237330036,-123.069449535072,67
2,49.2173621570037,-123.069855393397,67
1,49.2172482161923,-123.069133779851,67
2,49.2173972647806,-123.068807623996,67
2,49.2668309820608,-123.081249557702,20
1,49.2288227620724,-123.038671568212,60
1,49.2618139218936,-123.05824821576,25
2,49.2566728260883,-123.148323918291,32
0.6,49.2570417716479,-123.148304711984,32
1,49.2384746234847,-123.164039976704,26
3,49.2384965082089,-123.165553870328,26
2,49.2383913231056,-123.164807785349,26
6,49.2535946877523,-123.162999053159,24
8,49.2536165178359,-123.164371400176,24
7,49.2537353353334,-123.165009047154,24
3,49.2536930421898,-123.162334146638,24
5,49.253714643567,-123.163676675447,24
5,49.2532116437093,-123.16383242403,25
1,49.2531831213013,-123.162039088554,25
7,49.2532243349102,-123.164819769095,25
6,49.2532195389875,-123.164277641388,25
4,49.2532051923574,-123.163420837615,25
3,49.2531972520384,-123.162973325508,25
2,49.2531910171377,-123.162527193318,25
5,49.2446938072176,-123.023954822,44
7,49.2446641922214,-123.023837349885,44
4,49.2446647318571,-123.023486378188,44
1,49.2452121485148,-123.023911449794,44
3,49.2449617767833,-123.02394725754,44
2,49.2449824013909,-123.02369257936,44
2.6,49.2447459586448,-123.023487213596,44
5,49.2645495142104,-123.077620722781,22
4,49.2647950511118,-123.07731985985,22
6,49.2645614750099,-123.077329803556,22
8,49.2643553041843,-123.077330938331,22
7,49.2643468624894,-123.077632294187,22
2,49.265009337351,-123.077329541279,22
3,49.2648095501342,-123.07761686973,22
1,49.2649918929095,-123.077615355139,22
3,49.2644496877853,-123.076823144735,22
2,49.2647072080644,-123.076801195272,22
1,49.2648778031384,-123.076799618211,22
1,49.276973206336,-123.046908759856,08
6,49.2245975759313,-123.032747549069,83
1,49.2247550595023,-123.034436929137,83
4,49.2246089460966,-123.033839393607,83
3,49.2247343482177,-123.033347464643,83
2,49.2246200138473,-123.034826133647,83
5,49.2247415902605,-123.032460222523,83
8,49.224595475044,-123.032414420742,83
1,49.2478038683933,-123.073462698058,42
2,49.247276756019,-123.073322509101,42
3,49.2468452327176,-123.073484688718,42
3,49.2733246282313,-123.042258376441,79
1,49.2733273780853,-123.043262180557,79
4,49.2731738900319,-123.04278747659,79
2,49.2732012521289,-123.043799176659,79
6,49.2731957337237,-123.04177033403,79
2,49.2727516429657,-123.043304939389,79
4,49.2727500819317,-123.042101140554,79
1,49.2727500283166,-123.043651600083,79
3,49.2727518731337,-123.04268638615,79
5,49.2727488633606,-123.041840355918,79
1,49.2112382914758,-123.076695693588,64
13,49.2110682720661,-123.074314241878,64
3,49.2111820398623,-123.075925774674,64
5,49.2111834614166,-123.075774636118,64
4,49.2109089598965,-123.075721809154,64
6,49.2109077982767,-123.07549005863,64
8,49.2110648123496,-123.075556806055,64
9,49.211179613106,-123.075607356671,64
2,49.2108822217438,-123.076247750799,64
7,49.2111821668717,-123.0757323043,64
11,49.2111696575208,-123.074705357794,64
12,49.2109217867105,-123.074281770522,64
10,49.2109053343403,-123.075226905621,64
5,49.2812384038423,-123.056795629166,73
6,49.2810579138937,-123.056780833706,73
3,49.2812396641452,-123.057213024764,73
2,49.2810655539767,-123.057664465959,73
1,49.2812401918382,-123.057653449974,73
